date,spp,actb,value
81-06,OMAO,TWOH,0.00681818181818182
81-06,OMAO,TWNAIO,0.0454545454545455
81-06,OMAO,TWKO,0
81-06,OMAO,SBOH,0.0522727272727273
81-06,OMAO,SBNAIO,0.1
81-06,OMAO,SBKO,0.0113636363636364
81-06,OMAO,BROH,0.259090909090909
81-06,OMAO,BRNAIO,0.0818181818181818
81-06,OMAO,BRKO,0.0568181818181818
81-06,OMAO,TROH,0
81-06,OMAO,OTOT,0.0681818181818182
81-07,OMAO,FLOH,0
81-07,OMAO,FLNAIO,0
81-07,OMAO,FRNAIO,0.00789473684210526
81-07,OMAO,FROL,0.118421052631579
81-07,OMAO,TBOH,0
81-07,OMAO,TWOH,0
81-07,OMAO,TWNAIO,0
81-07,OMAO,TWKO,0
81-07,OMAO,SBOH,0.0526315789473684
81-07,OMAO,SBNAIO,0.247368421052632
81-07,OMAO,SBKO,0.0526315789473684
81-07,OMAO,BROH,0.263157894736842
81-07,OMAO,BRNAIO,0.107894736842105
81-07,OMAO,BRKO,0
81-07,OMAO,TROH,0
81-07,OMAO,OTOT,0.15
81-08,OMAO,FLOH,0
81-08,OMAO,FLNAIO,0
81-08,OMAO,FRNAIO,0.0244444444444444
81-08,OMAO,FROL,0.228888888888889
81-08,OMAO,TBOH,0
81-08,OMAO,TWOH,0
81-08,OMAO,TWNAIO,0.02
81-08,OMAO,TWKO,0
81-08,OMAO,SBOH,0.213333333333333
81-08,OMAO,SBNAIO,0.0955555555555556
81-08,OMAO,SBKO,0.00666666666666667
81-08,OMAO,BROH,0.111111111111111
81-08,OMAO,BRNAIO,0.0444444444444444
81-08,OMAO,BRKO,0.0377777777777778
81-08,OMAO,TROH,0
81-08,OMAO,OTOT,0.217777777777778
81-09,OMAO,FLOH,0
81-09,OMAO,FLNAIO,0
81-09,OMAO,FRNAIO,0.0777777777777778
81-09,OMAO,FROL,0.140277777777778
81-09,OMAO,TBOH,0
81-09,OMAO,TWOH,0
81-09,OMAO,TWNAIO,0.0555555555555556
81-09,OMAO,TWKO,0
81-09,OMAO,SBOH,0.194444444444444
81-09,OMAO,SBNAIO,0.0888888888888889
81-09,OMAO,SBKO,0.0277777777777778
81-09,OMAO,BROH,0.188888888888889
81-09,OMAO,BRNAIO,0.0555555555555556
81-09,OMAO,BRKO,0.0611111111111111
81-09,OMAO,TROH,0
81-09,OMAO,OTOT,0.109722222222222
81-10,OMAO,FLOH,0
81-10,OMAO,FLNAIO,0
81-10,OMAO,FRNAIO,0.027027027027027
81-10,OMAO,FROL,0.368918918918919
81-10,OMAO,TBOH,0
81-10,OMAO,TWOH,0
81-10,OMAO,TWNAIO,0
81-10,OMAO,TWKO,0
81-10,OMAO,SBOH,0.108108108108108
81-10,OMAO,SBNAIO,0.108108108108108
81-10,OMAO,SBKO,0.0540540540540541
81-10,OMAO,BROH,0.0540540540540541
81-10,OMAO,BRNAIO,0.027027027027027
81-10,OMAO,BRKO,0
81-10,OMAO,TROH,0
81-10,OMAO,OTOT,0.252702702702703
81-11,OMAO,FLOH,0
81-11,OMAO,FLNAIO,0
81-11,OMAO,FRNAIO,0.0571428571428571
81-11,OMAO,FROL,0.205714285714286
81-11,OMAO,TBOH,0
81-11,OMAO,TWOH,0.0285714285714286
81-11,OMAO,TWNAIO,0
81-11,OMAO,TWKO,0
81-11,OMAO,SBOH,0.114285714285714
81-11,OMAO,SBNAIO,0.114285714285714
81-11,OMAO,SBKO,0.0285714285714286
81-11,OMAO,BROH,0.0857142857142857
81-11,OMAO,BRNAIO,0.0285714285714286
81-11,OMAO,BRKO,0
81-11,OMAO,TROH,0
81-11,OMAO,OTOT,0.337142857142857
81-12,OMAO,FLOH,0
81-12,OMAO,FLNAIO,0
81-12,OMAO,FRNAIO,0.141666666666667
81-12,OMAO,FROL,0.05
81-12,OMAO,TBOH,0
81-12,OMAO,TWOH,0
81-12,OMAO,TWNAIO,0.0277777777777778
81-12,OMAO,TWKO,0
81-12,OMAO,SBOH,0.125
81-12,OMAO,SBNAIO,0.247222222222222
81-12,OMAO,SBKO,0
81-12,OMAO,BROH,0.180555555555556
81-12,OMAO,BRNAIO,0
81-12,OMAO,BRKO,0
81-12,OMAO,TROH,0
81-12,OMAO,OTOT,0.227777777777778
82-01,OMAO,FLOH,0
82-01,OMAO,FLNAIO,0
82-01,OMAO,FRNAIO,0.303658536585366
82-01,OMAO,FROL,0.024390243902439
82-01,OMAO,TBOH,0
82-01,OMAO,TWOH,0
82-01,OMAO,TWNAIO,0.0609756097560976
82-01,OMAO,TWKO,0
82-01,OMAO,SBOH,0.0975609756097561
82-01,OMAO,SBNAIO,0.147560975609756
82-01,OMAO,SBKO,0.0975609756097561
82-01,OMAO,BROH,0.0487804878048781
82-01,OMAO,BRNAIO,0.0487804878048781
82-01,OMAO,BRKO,0
82-01,OMAO,TROH,0
82-01,OMAO,OTOT,0.170731707317073
77-05,ELEP,FLOH,0.00689655172413793
77-05,ELEP,FLNAIO,0
77-05,ELEP,FRNAIO,0
77-05,ELEP,FROL,0
77-05,ELEP,TBOH,0.0396551724137931
77-05,ELEP,TWOH,0.26551724137931
77-05,ELEP,TWNAIO,0.0689655172413793
77-05,ELEP,TWKO,0
77-05,ELEP,SBOH,0.103448275862069
77-05,ELEP,SBNAIO,0.0241379310344828
77-05,ELEP,SBKO,0.0379310344827586
77-05,ELEP,BROH,0.05
77-05,ELEP,BRNAIO,0.132068965517241
77-05,ELEP,BRKO,0.0689655172413793
77-05,ELEP,TROH,0.083448275862069
77-05,ELEP,OTOT,0.118965517241379
77-06,ELEP,FLOH,0.00555555555555556
77-06,ELEP,FLNAIO,0
77-06,ELEP,FRNAIO,0
77-06,ELEP,FROL,0
77-06,ELEP,TBOH,0.0333333333333333
77-06,ELEP,TWOH,0.309722222222222
77-06,ELEP,TWNAIO,0.0708333333333333
77-06,ELEP,TWKO,0
77-06,ELEP,SBOH,0.222222222222222
77-06,ELEP,SBNAIO,0.120833333333333
77-06,ELEP,SBKO,0.00277777777777778
77-06,ELEP,BROH,0.0138888888888889
77-06,ELEP,BRNAIO,0
77-06,ELEP,BRKO,0.0361111111111111
77-06,ELEP,TROH,0
77-06,ELEP,OTOT,0.184722222222222
77-07,ELEP,FLOH,0
77-07,ELEP,FLNAIO,0
77-07,ELEP,FRNAIO,0
77-07,ELEP,FROL,0
77-07,ELEP,TBOH,0.0108108108108108
77-07,ELEP,TWOH,0.384869810810811
77-07,ELEP,TWNAIO,0.15587772972973
77-07,ELEP,TWKO,0.0189189189189189
77-07,ELEP,SBOH,0.112162162162162
77-07,ELEP,SBNAIO,0.0810810810810811
77-07,ELEP,SBKO,0.0216216216216216
77-07,ELEP,BROH,0.0351351351351351
77-07,ELEP,BRNAIO,0
77-07,ELEP,BRKO,0.0432432432432432
77-07,ELEP,TROH,0.0295227297297297
77-07,ELEP,OTOT,0.106756756756757
77-08,ELEP,FLOH,0
77-08,ELEP,FLNAIO,0
77-08,ELEP,FRNAIO,0
77-08,ELEP,FROL,0
77-08,ELEP,TBOH,0
77-08,ELEP,TWOH,0.298611111111111
77-08,ELEP,TWNAIO,0.313888888888889
77-08,ELEP,TWKO,0
77-08,ELEP,SBOH,0.0916666666666667
77-08,ELEP,SBNAIO,0.106944444444444
77-08,ELEP,SBKO,0.0277777777777778
77-08,ELEP,BROH,0.025
77-08,ELEP,BRNAIO,0.0111111111111111
77-08,ELEP,BRKO,0
77-08,ELEP,TROH,0.0361111111111111
77-08,ELEP,OTOT,0.0888888888888889
77-09,ELEP,FLOH,0
77-09,ELEP,FLNAIO,0
77-09,ELEP,FRNAIO,0
77-09,ELEP,FROL,0
77-09,ELEP,TBOH,0
77-09,ELEP,TWOH,0.159459459459459
77-09,ELEP,TWNAIO,0.278378378378378
77-09,ELEP,TWKO,0
77-09,ELEP,SBOH,0.114864864864865
77-09,ELEP,SBNAIO,0.155405405405405
77-09,ELEP,SBKO,0.027027027027027
77-09,ELEP,BROH,0.027027027027027
77-09,ELEP,BRNAIO,0.0459459459459459
77-09,ELEP,BRKO,0
77-09,ELEP,TROH,0.0108108108108108
77-09,ELEP,OTOT,0.181081081081081
77-10,ELEP,FLOH,0
77-10,ELEP,FLNAIO,0
77-10,ELEP,FRNAIO,0
77-10,ELEP,FROL,0
77-10,ELEP,TBOH,0.1
77-10,ELEP,TWOH,0.239189189189189
77-10,ELEP,TWNAIO,0.15
77-10,ELEP,TWKO,0.027027027027027
77-10,ELEP,SBOH,0.185135135135135
77-10,ELEP,SBNAIO,0.0581081081081081
77-10,ELEP,SBKO,0.0621621621621622
77-10,ELEP,BROH,0.0121621621621622
77-10,ELEP,BRNAIO,0
77-10,ELEP,BRKO,0
77-10,ELEP,TROH,0
77-10,ELEP,OTOT,0.166216216216216
77-11,ELEP,FLOH,0
77-11,ELEP,FLNAIO,0
77-11,ELEP,FRNAIO,0
77-11,ELEP,FROL,0
77-11,ELEP,TBOH,0
77-11,ELEP,TWOH,0.27
77-11,ELEP,TWNAIO,0.3
77-11,ELEP,TWKO,0.0257142857142857
77-11,ELEP,SBOH,0.125714285714286
77-11,ELEP,SBNAIO,0.0828571428571429
77-11,ELEP,SBKO,0.0457142857142857
77-11,ELEP,BROH,0.01
77-11,ELEP,BRNAIO,0
77-11,ELEP,BRKO,0
77-11,ELEP,TROH,0.0228571428571429
77-11,ELEP,OTOT,0.117142857142857
77-12,ELEP,FLOH,0
77-12,ELEP,FLNAIO,0
77-12,ELEP,FRNAIO,0.00263157894736842
77-12,ELEP,FROL,0
77-12,ELEP,TBOH,0
77-12,ELEP,TWOH,0.418421052631579
77-12,ELEP,TWNAIO,0.255263157894737
77-12,ELEP,TWKO,0
77-12,ELEP,SBOH,0.168421052631579
77-12,ELEP,SBNAIO,0.0447368421052632
77-12,ELEP,SBKO,0
77-12,ELEP,BROH,0
77-12,ELEP,BRNAIO,0
77-12,ELEP,BRKO,0
77-12,ELEP,TROH,0
77-12,ELEP,OTOT,0.110526315789474
78-01,ELEP,FLOH,0
78-01,ELEP,FLNAIO,0
78-01,ELEP,FRNAIO,0
78-01,ELEP,FROL,0
78-01,ELEP,TBOH,0
78-01,ELEP,TWOH,0.325581395348837
78-01,ELEP,TWNAIO,0.418604651162791
78-01,ELEP,TWKO,0.0395348837209302
78-01,ELEP,SBOH,0.05
78-01,ELEP,SBNAIO,0.0709302325581395
78-01,ELEP,SBKO,0.00930232558139535
78-01,ELEP,BROH,0
78-01,ELEP,BRNAIO,0.0209302325581395
78-01,ELEP,BRKO,0.013953488372093
78-01,ELEP,TROH,0.0232558139534884
78-01,ELEP,OTOT,0.027906976744186
78-02,ELEP,FLOH,0
78-02,ELEP,FLNAIO,0
78-02,ELEP,FRNAIO,0
78-02,ELEP,FROL,0
78-02,ELEP,TBOH,0
78-02,ELEP,TWOH,0.278571428571429
78-02,ELEP,TWNAIO,0.33
78-02,ELEP,TWKO,0
78-02,ELEP,SBOH,0.118571428571429
78-02,ELEP,SBNAIO,0.0857142857142857
78-02,ELEP,SBKO,0.00857142857142857
78-02,ELEP,BROH,0.0728571428571429
78-02,ELEP,BRNAIO,0
78-02,ELEP,BRKO,0
78-02,ELEP,TROH,0.00142857142857143
78-02,ELEP,OTOT,0.104285714285714
78-03,ELEP,FLOH,0
78-03,ELEP,FLNAIO,0
78-03,ELEP,FRNAIO,0
78-03,ELEP,FROL,0
78-03,ELEP,TBOH,0
78-03,ELEP,TWOH,0.217708333333333
78-03,ELEP,TWNAIO,0.129166666666667
78-03,ELEP,TWKO,0
78-03,ELEP,SBOH,0.305208333333333
78-03,ELEP,SBNAIO,0.190625
78-03,ELEP,SBKO,0.0208333333333333
78-03,ELEP,BROH,0.0520833333333333
78-03,ELEP,BRNAIO,0
78-03,ELEP,BRKO,0
78-03,ELEP,TROH,0.0104166666666667
78-03,ELEP,OTOT,0.0739583333333333
78-04,ELEP,FLOH,0
78-04,ELEP,FLNAIO,0
78-04,ELEP,FRNAIO,0
78-04,ELEP,FROL,0
78-04,ELEP,TBOH,0
78-04,ELEP,TWOH,0.349056603773585
78-04,ELEP,TWNAIO,0.0792452830188679
78-04,ELEP,TWKO,0
78-04,ELEP,SBOH,0.20188679245283
78-04,ELEP,SBNAIO,0.0707547169811321
78-04,ELEP,SBKO,0.0405660377358491
78-04,ELEP,BROH,0.0584905660377358
78-04,ELEP,BRNAIO,0.00566037735849057
78-04,ELEP,BRKO,0.00849056603773585
78-04,ELEP,TROH,0.0188679245283019
78-04,ELEP,OTOT,0.166981132075472
78-05,ELEP,FLOH,0
78-05,ELEP,FLNAIO,0
78-05,ELEP,FRNAIO,0
78-05,ELEP,FROL,0
78-05,ELEP,TBOH,0.0238095238095238
78-05,ELEP,TWOH,0.26047619047619
78-05,ELEP,TWNAIO,0.161904761904762
78-05,ELEP,TWKO,0
78-05,ELEP,SBOH,0.197619047619048
78-05,ELEP,SBNAIO,0.0526190476190476
78-05,ELEP,SBKO,0.0380952380952381
78-05,ELEP,BROH,0.0547619047619048
78-05,ELEP,BRNAIO,0.0142857142857143
78-05,ELEP,BRKO,0.0261904761904762
78-05,ELEP,TROH,0.0607142857142857
78-05,ELEP,OTOT,0.10952380952381
78-06,ELEP,FLOH,0
78-06,ELEP,FLNAIO,0
78-06,ELEP,FRNAIO,0
78-06,ELEP,FROL,0
78-06,ELEP,TBOH,0.0263157894736842
78-06,ELEP,TWOH,0.173684210526316
78-06,ELEP,TWNAIO,0.211842105263158
78-06,ELEP,TWKO,0.0394736842105263
78-06,ELEP,SBOH,0.0960526315789474
78-06,ELEP,SBNAIO,0.0842105263157895
78-06,ELEP,SBKO,0.0605263157894737
78-06,ELEP,BROH,0
78-06,ELEP,BRNAIO,0
78-06,ELEP,BRKO,0.0315789473684211
78-06,ELEP,TROH,0.0381578947368421
78-06,ELEP,OTOT,0.238157894736842
78-07,ELEP,FLOH,0
78-07,ELEP,FLNAIO,0
78-07,ELEP,FRNAIO,0
78-07,ELEP,FROL,0
78-07,ELEP,TBOH,0
78-07,ELEP,TWOH,0.348888888888889
78-07,ELEP,TWNAIO,0.142222222222222
78-07,ELEP,TWKO,0.0166666666666667
78-07,ELEP,SBOH,0.132222222222222
78-07,ELEP,SBNAIO,0.115555555555556
78-07,ELEP,SBKO,0.0111111111111111
78-07,ELEP,BROH,0.0566666666666667
78-07,ELEP,BRNAIO,0.0355555555555556
78-07,ELEP,BRKO,0
78-07,ELEP,TROH,0.0555555555555556
78-07,ELEP,OTOT,0.0855555555555556
78-08,ELEP,FLOH,0
78-08,ELEP,FLNAIO,0
78-08,ELEP,FRNAIO,0
78-08,ELEP,FROL,0
78-08,ELEP,TBOH,0
78-08,ELEP,TWOH,0.226190476190476
78-08,ELEP,TWNAIO,0.0904761904761905
78-08,ELEP,TWKO,0
78-08,ELEP,SBOH,0.2
78-08,ELEP,SBNAIO,0.166666666666667
78-08,ELEP,SBKO,0.0571428571428571
78-08,ELEP,BROH,0.0261904761904762
78-08,ELEP,BRNAIO,0
78-08,ELEP,BRKO,0.0380952380952381
78-08,ELEP,TROH,0.0452380952380952
78-08,ELEP,OTOT,0.15
78-09,ELEP,FLOH,0
78-09,ELEP,FLNAIO,0
78-09,ELEP,FRNAIO,0
78-09,ELEP,FROL,0
78-09,ELEP,TBOH,0
78-09,ELEP,TWOH,0.266176470588235
78-09,ELEP,TWNAIO,0.210294117647059
78-09,ELEP,TWKO,0
78-09,ELEP,SBOH,0.238235294117647
78-09,ELEP,SBNAIO,0.158823529411765
78-09,ELEP,SBKO,0
78-09,ELEP,BROH,0.0220588235294118
78-09,ELEP,BRNAIO,0.00735294117647059
78-09,ELEP,BRKO,0.0294117647058824
78-09,ELEP,TROH,0.0117647058823529
78-09,ELEP,OTOT,0.0558823529411765
78-10,ELEP,FLOH,0
78-10,ELEP,FLNAIO,0
78-10,ELEP,FRNAIO,0.0294117647058824
78-10,ELEP,FROL,0
78-10,ELEP,TBOH,0
78-10,ELEP,TWOH,0.323128352941176
78-10,ELEP,TWNAIO,0.288235294117647
78-10,ELEP,TWKO,0
78-10,ELEP,SBOH,0.0724598823529412
78-10,ELEP,SBNAIO,0.0941176470588235
78-10,ELEP,SBKO,0.0117647058823529
78-10,ELEP,BROH,0
78-10,ELEP,BRNAIO,0.0294117647058824
78-10,ELEP,BRKO,0.0705882352941176
78-10,ELEP,TROH,0.0132352941176471
78-10,ELEP,OTOT,0.0676470588235294
78-11,ELEP,FLOH,0
78-11,ELEP,FLNAIO,0
78-11,ELEP,FRNAIO,0.0303030303030303
78-11,ELEP,FROL,0
78-11,ELEP,TBOH,0.00909090909090909
78-11,ELEP,TWOH,0.442424242424242
78-11,ELEP,TWNAIO,0.210606060606061
78-11,ELEP,TWKO,0
78-11,ELEP,SBOH,0.0924242424242424
78-11,ELEP,SBNAIO,0.0303030303030303
78-11,ELEP,SBKO,0
78-11,ELEP,BROH,0.0515151515151515
78-11,ELEP,BRNAIO,0.00303030303030303
78-11,ELEP,BRKO,0
78-11,ELEP,TROH,0.0106060606060606
78-11,ELEP,OTOT,0.11969696969697
78-12,ELEP,FLOH,0
78-12,ELEP,FLNAIO,0
78-12,ELEP,FRNAIO,0
78-12,ELEP,FROL,0
78-12,ELEP,TBOH,0
78-12,ELEP,TWOH,0.441666666666667
78-12,ELEP,TWNAIO,0.121428571428571
78-12,ELEP,TWKO,0
78-12,ELEP,SBOH,0.157142857142857
78-12,ELEP,SBNAIO,0.196428571428571
78-12,ELEP,SBKO,0
78-12,ELEP,BROH,0.0357142857142857
78-12,ELEP,BRNAIO,0
78-12,ELEP,BRKO,0
78-12,ELEP,TROH,0
78-12,ELEP,OTOT,0.0476190476190476
79-01,ELEP,FLOH,0
79-01,ELEP,FLNAIO,0
79-01,ELEP,FRNAIO,0
79-01,ELEP,FROL,0
79-01,ELEP,TBOH,0
79-01,ELEP,TWOH,0.326829268292683
79-01,ELEP,TWNAIO,0.18780487804878
79-01,ELEP,TWKO,0.0487804878048781
79-01,ELEP,SBOH,0.152439024390244
79-01,ELEP,SBNAIO,0.1
79-01,ELEP,SBKO,0.0195121951219512
79-01,ELEP,BROH,0.024390243902439
79-01,ELEP,BRNAIO,0.0219512195121951
79-01,ELEP,BRKO,0
79-01,ELEP,TROH,0
79-01,ELEP,OTOT,0.118292682926829
79-02,ELEP,FLOH,0
79-02,ELEP,FLNAIO,0
79-02,ELEP,FRNAIO,0
79-02,ELEP,FROL,0
79-02,ELEP,TBOH,0
79-02,ELEP,TWOH,0.443181818181818
79-02,ELEP,TWNAIO,0.230909090909091
79-02,ELEP,TWKO,0
79-02,ELEP,SBOH,0.0397727272727273
79-02,ELEP,SBNAIO,0.111363636363636
79-02,ELEP,SBKO,0.0568181818181818
79-02,ELEP,BROH,0
79-02,ELEP,BRNAIO,0.0227272727272727
79-02,ELEP,BRKO,0.0477272727272727
79-02,ELEP,TROH,0.00659090909090909
79-02,ELEP,OTOT,0.0409090909090909
79-03,ELEP,FLOH,0
79-03,ELEP,FLNAIO,0
79-03,ELEP,FRNAIO,0
79-03,ELEP,FROL,0
79-03,ELEP,TBOH,0.0227272727272727
79-03,ELEP,TWOH,0.297954545454545
79-03,ELEP,TWNAIO,0.189772727272727
79-03,ELEP,TWKO,0.0102272727272727
79-03,ELEP,SBOH,0.154545454545455
79-03,ELEP,SBNAIO,0.131590909090909
79-03,ELEP,SBKO,0.0352272727272727
79-03,ELEP,BROH,0
79-03,ELEP,BRNAIO,0.0318181818181818
79-03,ELEP,BRKO,0.0340909090909091
79-03,ELEP,TROH,0.0125
79-03,ELEP,OTOT,0.0795454545454545
79-04,ELEP,FLOH,0
79-04,ELEP,FLNAIO,0
79-04,ELEP,FRNAIO,0
79-04,ELEP,FROL,0
79-04,ELEP,TBOH,0.0222222222222222
79-04,ELEP,TWOH,0.364
79-04,ELEP,TWNAIO,0.144444444444444
79-04,ELEP,TWKO,0.0326666666666667
79-04,ELEP,SBOH,0.176666666666667
79-04,ELEP,SBNAIO,0.00444444444444444
79-04,ELEP,SBKO,0.0555555555555556
79-04,ELEP,BROH,0.0377777777777778
79-04,ELEP,BRNAIO,0.0377777777777778
79-04,ELEP,BRKO,0.0117777777777778
79-04,ELEP,TROH,0.0137777777777778
79-04,ELEP,OTOT,0.0988888888888889
79-05,ELEP,FLOH,0
79-05,ELEP,FLNAIO,0
79-05,ELEP,FRNAIO,0
79-05,ELEP,FROL,0
79-05,ELEP,TBOH,0
79-05,ELEP,TWOH,0.531818181818182
79-05,ELEP,TWNAIO,0.131818181818182
79-05,ELEP,TWKO,0.0454545454545455
79-05,ELEP,SBOH,0.0590909090909091
79-05,ELEP,SBNAIO,0.0818181818181818
79-05,ELEP,SBKO,0
79-05,ELEP,BROH,0.0318181818181818
79-05,ELEP,BRNAIO,0
79-05,ELEP,BRKO,0.0213636363636364
79-05,ELEP,TROH,0.0272727272727273
79-05,ELEP,OTOT,0.0695454545454545
79-06,ELEP,FLOH,0
79-06,ELEP,FLNAIO,0
79-06,ELEP,FRNAIO,0
79-06,ELEP,FROL,0
79-06,ELEP,TBOH,0
79-06,ELEP,TWOH,0.345161290322581
79-06,ELEP,TWNAIO,0.229032258064516
79-06,ELEP,TWKO,0.0645161290322581
79-06,ELEP,SBOH,0.0725806451612903
79-06,ELEP,SBNAIO,0.175806451612903
79-06,ELEP,SBKO,0
79-06,ELEP,BROH,0
79-06,ELEP,BRNAIO,0
79-06,ELEP,BRKO,0
79-06,ELEP,TROH,0.0548387096774194
79-06,ELEP,OTOT,0.0580645161290323
79-07,ELEP,FLOH,0
79-07,ELEP,FLNAIO,0
79-07,ELEP,FRNAIO,0
79-07,ELEP,FROL,0
79-07,ELEP,TBOH,0
79-07,ELEP,TWOH,0.172413793103448
79-07,ELEP,TWNAIO,0.144827586206897
79-07,ELEP,TWKO,0.00517241379310345
79-07,ELEP,SBOH,0.193103448275862
79-07,ELEP,SBNAIO,0.0862068965517241
79-07,ELEP,SBKO,0.0344827586206897
79-07,ELEP,BROH,0.0689655172413793
79-07,ELEP,BRNAIO,0.0103448275862069
79-07,ELEP,BRKO,0.0724137931034483
79-07,ELEP,TROH,0.0689655172413793
79-07,ELEP,OTOT,0.143103448275862
79-08,ELEP,FLOH,0
79-08,ELEP,FLNAIO,0
79-08,ELEP,FRNAIO,0
79-08,ELEP,FROL,0
79-08,ELEP,TBOH,0
79-08,ELEP,TWOH,0.512396694214876
79-08,ELEP,TWNAIO,0.192837465564738
79-08,ELEP,TWKO,0
79-08,ELEP,SBOH,0.179063360881543
79-08,ELEP,SBNAIO,0.046831955922865
79-08,ELEP,SBKO,0.00550964187327824
79-08,ELEP,BROH,0.0275482093663912
79-08,ELEP,BRNAIO,0
79-08,ELEP,BRKO,0
79-08,ELEP,TROH,0
79-08,ELEP,OTOT,0.0358126721763085
79-09,ELEP,FLOH,0
79-09,ELEP,FLNAIO,0
79-09,ELEP,FRNAIO,0
79-09,ELEP,FROL,0
79-09,ELEP,TBOH,0
79-09,ELEP,TWOH,0.497222222222222
79-09,ELEP,TWNAIO,0.0888888888888889
79-09,ELEP,TWKO,0.0611111111111111
79-09,ELEP,SBOH,0.0972222222222222
79-09,ELEP,SBNAIO,0.0472222222222222
79-09,ELEP,SBKO,0.0333333333333333
79-09,ELEP,BROH,0
79-09,ELEP,BRNAIO,0
79-09,ELEP,BRKO,0.0277777777777778
79-09,ELEP,TROH,0
79-09,ELEP,OTOT,0.147222222222222
79-10,ELEP,FLOH,0
79-10,ELEP,FLNAIO,0
79-10,ELEP,FRNAIO,0
79-10,ELEP,FROL,0
79-10,ELEP,TBOH,0
79-10,ELEP,TWOH,0.229166666666667
79-10,ELEP,TWNAIO,0.391666666666667
79-10,ELEP,TWKO,0.0416666666666667
79-10,ELEP,SBOH,0.145833333333333
79-10,ELEP,SBNAIO,0.108333333333333
79-10,ELEP,SBKO,0
79-10,ELEP,BROH,0
79-10,ELEP,BRNAIO,0
79-10,ELEP,BRKO,0
79-10,ELEP,TROH,0
79-10,ELEP,OTOT,0.0833333333333333
79-11,ELEP,FLOH,0
79-11,ELEP,FLNAIO,0
79-11,ELEP,FRNAIO,0
79-11,ELEP,FROL,0
79-11,ELEP,TBOH,0
79-11,ELEP,TWOH,0.378571428571429
79-11,ELEP,TWNAIO,0.3
79-11,ELEP,TWKO,0
79-11,ELEP,SBOH,0.0357142857142857
79-11,ELEP,SBNAIO,0.142857142857143
79-11,ELEP,SBKO,0
79-11,ELEP,BROH,0
79-11,ELEP,BRNAIO,0.0357142857142857
79-11,ELEP,BRKO,0
79-11,ELEP,TROH,0
79-11,ELEP,OTOT,0.107142857142857
79-12,ELEP,FLOH,0
79-12,ELEP,FLNAIO,0
79-12,ELEP,FRNAIO,0
79-12,ELEP,FROL,0
79-12,ELEP,TBOH,0
79-12,ELEP,TWOH,0.386206896551724
79-12,ELEP,TWNAIO,0.393103448275862
79-12,ELEP,TWKO,0
79-12,ELEP,SBOH,0.0689655172413793
79-12,ELEP,SBNAIO,0.0551724137931034
79-12,ELEP,SBKO,0.0344827586206897
79-12,ELEP,BROH,0.00689655172413793
79-12,ELEP,BRNAIO,0
79-12,ELEP,BRKO,0.0206896551724138
79-12,ELEP,TROH,0
79-12,ELEP,OTOT,0.0344827586206897
80-01,ELEP,FLOH,0
80-01,ELEP,FLNAIO,0
80-01,ELEP,FRNAIO,0
80-01,ELEP,FROL,0
80-01,ELEP,TBOH,0
80-01,ELEP,TWOH,0.533333333333333
80-01,ELEP,TWNAIO,0.111111111111111
80-01,ELEP,TWKO,0
80-01,ELEP,SBOH,0.15
80-01,ELEP,SBNAIO,0.062962962962963
80-01,ELEP,SBKO,0.0185185185185185
80-01,ELEP,BROH,0.0203703703703704
80-01,ELEP,BRNAIO,0
80-01,ELEP,BRKO,0.0185185185185185
80-01,ELEP,TROH,0
80-01,ELEP,OTOT,0.0851851851851852
80-02,ELEP,FLOH,0
80-02,ELEP,FLNAIO,0
80-02,ELEP,FRNAIO,0
80-02,ELEP,FROL,0
80-02,ELEP,TBOH,0
80-02,ELEP,TWOH,0.355913967741936
80-02,ELEP,TWNAIO,0.140860225806452
80-02,ELEP,TWKO,0
80-02,ELEP,SBOH,0.261290322580645
80-02,ELEP,SBNAIO,0.032258064516129
80-02,ELEP,SBKO,0.0967741935483871
80-02,ELEP,BROH,0.0161290322580645
80-02,ELEP,BRNAIO,0
80-02,ELEP,BRKO,0.032258064516129
80-02,ELEP,TROH,0
80-02,ELEP,OTOT,0.0645161290322581
80-03,ELEP,FLOH,0
80-03,ELEP,FLNAIO,0
80-03,ELEP,FRNAIO,0.0166666666666667
80-03,ELEP,FROL,0
80-03,ELEP,TBOH,0
80-03,ELEP,TWOH,0.305555555555556
80-03,ELEP,TWNAIO,0.1375
80-03,ELEP,TWKO,0.0263888888888889
80-03,ELEP,SBOH,0.226388888888889
80-03,ELEP,SBNAIO,0.0819444444444444
80-03,ELEP,SBKO,0.0138888888888889
80-03,ELEP,BROH,0
80-03,ELEP,BRNAIO,0
80-03,ELEP,BRKO,0
80-03,ELEP,TROH,0
80-03,ELEP,OTOT,0.191666666666667
80-04,ELEP,FLOH,0
80-04,ELEP,FLNAIO,0
80-04,ELEP,FRNAIO,0
80-04,ELEP,FROL,0
80-04,ELEP,TBOH,0
80-04,ELEP,TWOH,0.433333333333333
80-04,ELEP,TWNAIO,0.111111111111111
80-04,ELEP,TWKO,0
80-04,ELEP,SBOH,0.111111111111111
80-04,ELEP,SBNAIO,0.222222222222222
80-04,ELEP,SBKO,0.0277777777777778
80-04,ELEP,BROH,0
80-04,ELEP,BRNAIO,0
80-04,ELEP,BRKO,0
80-04,ELEP,TROH,0
80-04,ELEP,OTOT,0.0944444444444444
80-05,ELEP,FLOH,0
80-05,ELEP,FLNAIO,0
